./../../BS/LCS -alg 0 -beta 600 -guidance 1 -k_filter 100 -ifile ../../Instances/text_case_study_k/neg_12_10_44.txt ,131,14.1875,titnteatintitintitionisietaintereeerreeenntoreerereinsieeenetietenietintouettetiinintonsiettiteaeeentionntisatheereaneeetoitinterli
./../../BS/LCS -alg 0 -beta 600 -guidance 2 -k_filter 100 -ifile ../../Instances/text_case_study_k/neg_12_10_58.txt ,124,10.3281,tiseatanintitiontiutiteiaintrsieerareseenaraeatioetthetoeintonieeesetoietinitinitioiiteeenentcoinetntereesntationtintitiotes
./../../BS/LCS -alg 0 -beta 600 -guidance 3 -k_filter 100 -ifile ../../Instances/text_case_study_k/neg_12_10_51.txt ,129,11.2344,tiseatnintitintitionsietainterainaninaratinsteotoeesiutonrnetitieateretintitioitiftoreestituststinteraetintoninteaetoittitonterli
./../../BS/LCS -alg 0 -beta 600 -guidance 2 -k_filter 100 -ifile ../../Instances/text_case_study_k/neg_12_10_59.txt ,124,10.3438,tiseatanintitiontiutiteiaintrsieerareseenaraeatioetthetoeintonneeestirtinetintitinsissteneeonteintinterereatattinntioitineor
./../../BS/LCS -alg 0 -beta 600 -guidance 1 -k_filter 100 -ifile ../../Instances/text_case_study_k/neg_12_10_45.txt ,131,14.2656,isetatnaintitintitionsietainterionninrationsettoteeinutsandeeoentitiratinttitintetoiitionseeieaternttinteresetatintnntitioitinterli
./../../BS/LCS -alg 0 -beta 600 -guidance 3 -k_filter 100 -ifile ../../Instances/text_case_study_k/neg_12_10_52.txt ,129,11.1562,ittnitisetatnneitionoointitionsceainaatsisteeereinutonsieeeetoisteenintuitintutoiitnoiontsteitheretinteereintaatintentitoititerli
./../../BS/LCS -alg 0 -beta 600 -guidance 2 -k_filter 100 -ifile ../../Instances/text_case_study_k/neg_12_10_60.txt ,129,10.5625,tistesatanaitisiestreioniinetaintraicaesenenaanratisetenotoisnandointitieatstintitintiitoninonsteointintereesntationtintitiititel
./../../BS/LCS -alg 0 -beta 600 -guidance 3 -k_filter 100 -ifile ../../Instances/text_case_study_k/neg_12_10_53.txt ,128,10.9219,isteatnintitintitionsietaineeioncineratinsetteotonistoanreeeerestieranetintitioistiutreentstietthiteretintoninteredoettitonterli
./../../BS/LCS -alg 0 -beta 600 -guidance 1 -k_filter 100 -ifile ../../Instances/text_case_study_k/neg_12_10_46.txt ,133,14.6719,tiseatanaitintratineeraiainutiontinintereresentaanereiseoetesinutintieeteetionitintitinteatireinontisastheetiareationitentitiititerli
./../../BS/LCS -alg 0 -beta 600 -guidance 2 -k_filter 100 -ifile ../../Instances/text_case_study_k/neg_12_10_61.txt ,128,11.2188,tistesatanaitisietireioniinetaintraicaesenenaianreatiseteneeinutoniieltonietintitinisictreittnsisteetinteerentationtintitoiineor
./../../BS/LCS -alg 0 -beta 600 -guidance 3 -k_filter 100 -ifile ../../Instances/text_case_study_k/neg_12_10_54.txt ,130,11.9062,tisteatanaintitottitionsietaintiaeeneraratinnteeeitonriiiertintinneretionittitetreteutiisticetntorteretinpsintaiatereoeittionterli
./../../BS/LCS -alg 0 -beta 600 -guidance 1 -k_filter 100 -ifile ../../Instances/text_case_study_k/neg_12_10_47.txt ,131,14.7188,tisteatanaintitotititonisitaintiaeenerreationtitonerieinterioosntonenetnititonsieitutinisticetenteetierettinetiaiteaetoittitonterli
./../../BS/LCS -alg 0 -beta 600 -guidance 2 -k_filter 100 -ifile ../../Instances/text_case_study_k/neg_12_10_62.txt ,128,10.6562,tistesatanaitisietireioniinetaintraicaeseeninaratiseeotoesinutonnroientitionitietiitinoinoittnsisteetinteerentationtintitoiineor
./../../BS/LCS -alg 0 -beta 600 -guidance 3 -k_filter 100 -ifile ../../Instances/text_case_study_k/neg_12_10_55.txt ,127,10.7656,tiseatnintitintitionsietaintereeinaintionseeaeesietanorieeeeoresetintinetniitinistieteeenteoinetinteretintoaatintntitiitinterli
./../../BS/LCS -alg 0 -beta 600 -guidance 2 -k_filter 100 -ifile ../../Instances/text_case_study_k/neg_12_10_63.txt ,127,10.5312,tisteatanaintitotititioniinereeteraoaneenreetinsettheoniotonrandoenntiteratintitintetoiitonsteritaereettesnintatontentitiitierl
./../../BS/LCS -alg 0 -beta 600 -guidance 1 -k_filter 100 -ifile ../../Instances/text_case_study_k/neg_12_10_48.txt ,128,13.8906,isetatnaintitintitionsietainterionninrationsettoteeinutsandeeoentiterasietintitinistietotesointsiterattintadutthereaoeititonteri
./../../BS/LCS -alg 0 -beta 600 -guidance 3 -k_filter 100 -ifile ../../Instances/text_case_study_k/neg_12_10_56.txt ,129,11.2188,titnteatintitintitionsitainteraeieearareeeionsttiseetnrienetostinenetnititonsieitutinisicoineenttoriesretsstinteninttoistitoterli
./../../BS/LCS -alg 0 -beta 600 -guidance 2 -k_filter 100 -ifile ../../Instances/text_case_study_k/neg_12_10_64.txt ,123,10.0469,tisetsatanaititnsiusetiitreeeetaeenoaneeanaratinsetteonionentonieeesetnetinttinitioiiteeeneteointstitereationatonteniinteai
./../../BS/LCS -alg 0 -beta 600 -guidance 1 -k_filter 100 -ifile ../../Instances/text_case_study_k/neg_12_10_49.txt ,132,14.3281,tisteatanaitintratineeeiinuitinttinintereresentaieeeereinieteinnnteetitionietinttoititionettetheateiererneinteretitionstittiititelor
./../../BS/LCS -alg 0 -beta 600 -guidance 3 -k_filter 100 -ifile ../../Instances/text_case_study_k/neg_12_10_57.txt ,126,10.9219,isetatnaintitintitionsietainteraaeinaranareatisetentoisutoanonititiratiosietntetoiitionsietreetineresnionntautionetititinteari
./../../BS/LCS -alg 0 -beta 600 -guidance 2 -k_filter 100 -ifile ../../Instances/text_case_study_k/neg_12_10_65.txt ,124,10.1406,tisetsatanaititionitifutiineeetraeenoneieenareatioetenioosandeeoeitietreietintitinistereinosteointintereesntationtintitiotes
./../../BS/LCS -alg 0 -beta 600 -guidance 3 -k_filter 100 -ifile ../../Instances/text_case_study_k/neg_12_10_58.txt ,128,11.0625,tisteatnantitintitionsietainteaionaninarreatinsnteeesionreinterirantintitionititnoiitinisticontatiertesinionntaatitoteittionterl
./../../BS/LCS -alg 0 -beta 600 -guidance 1 -k_filter 100 -ifile ../../Instances/text_case_study_k/neg_12_10_50.txt ,131,14.1406,tisteatanaitintreatintniioniininrationenintrereisteeeeoeteinetetinntitistietiotintitinistcetteeaerinttinteraeatitontintutioitinterl
./../../BS/LCS -alg 0 -beta 600 -guidance 2 -k_filter 100 -ifile ../../Instances/text_case_study_k/poz_12_12_0.txt ,128,11.8594,nisreseeorereciinainititinotointionesainteeinisticainthertoetestionoeisoteieetntesteitionontinantateratinsieietoaoroetsooeeetien
./../../BS/LCS -alg 0 -beta 600 -guidance 3 -k_filter 100 -ifile ../../Instances/text_case_study_k/neg_12_10_59.txt ,127,10.5469,isetatnaintitintitionsieninteaeinenintinstetheeeenutnorieeeoesetieranetintitioistiuteeenteoinetintereeseinontautitoseittionterl
./../../BS/LCS -alg 0 -beta 600 -guidance 1 -k_filter 100 -ifile ../../Instances/text_case_study_k/neg_12_10_51.txt ,133,14.0781,tiseatnintitintitionsietainteraionantinteoriinotesiesetanoeeieotentineanetintitionseteesttstueeineraenionntistheereaneteittiitinterli
./../../BS/LCS -alg 0 -beta 600 -guidance 2 -k_filter 100 -ifile ../../Instances/text_case_study_k/poz_12_11_0.txt ,138,12.125,anansteooertesnainpreiteiiomainirtionelinuisticatinereteinistematoeteeeintiaeretetetiestatntheesttitntieetinenetinalnustieettooerseeetieeo
./../../BS/LCS -alg 0 -beta 600 -guidance 3 -k_filter 100 -ifile ../../Instances/text_case_study_k/neg_12_10_60.txt ,126,10,titteatnsinttintitionsienaieeteaineereatinsetteonitoutareeeeresionietintitintutiisoneoinntinsttiterettinoninteredoettitonterli
./../../BS/LCS -alg 0 -beta 600 -guidance 2 -k_filter 100 -ifile ../../Instances/text_case_study_k/poz_12_11_1.txt ,133,10.9219,ntisreseeooerercininrainuistnortiontlintiintereteinistinationeoingtationeeitreantetestetiatthearertniitaeaeeentatiesieetatrtotettetis
./../../BS/LCS -alg 0 -beta 600 -guidance 1 -k_filter 100 -ifile ../../Instances/text_case_study_k/neg_12_10_52.txt ,131,13.2812,titntestatintitinstietsiseeesieerannereettteinintonsranrieeeeoreionetinentintiionieteestittnsteeinterarnttintutathereaoettitonterli
./../../BS/LCS -alg 0 -beta 600 -guidance 3 -k_filter 100 -ifile ../../Instances/text_case_study_k/neg_12_10_61.txt ,128,10.1406,tisteatnsintitnititionsiesinaentaineereatninteintonarieaerieeeereioetintenintiionieteestittnsteinteaetintnoninteredoettitonterli
./../../BS/LCS -alg 0 -beta 600 -guidance 2 -k_filter 100 -ifile ../../Instances/text_case_study_k/poz_12_11_2.txt ,131,11.2812,inisaeresheereeorcininrdintinotinitioainistioneeanltcrtitieoningtationeestereateestentetertinotonetaertianontinuiticeetatootstaleei
./../../BS/LCS -alg 0 -beta 600 -guidance 3 -k_filter 100 -ifile ../../Instances/text_case_study_k/neg_12_10_62.txt ,129,10.3906,titnteatintitintitionsieeaintaineereationnteeeitonerieinetintnratintitionsieteteitutiisticetenteortierettionntaatitosittitonterli
./../../BS/LCS -alg 0 -beta 600 -guidance 1 -k_filter 100 -ifile ../../Instances/text_case_study_k/neg_12_10_53.txt ,130,13.3125,tisteatanaintitostifuyeteaesinentainteereatninteintonarieaerieeoroeioetineatiitintutsteeineeenteaontintereseatitontintutioitinterl
./../../BS/LCS -alg 0 -beta 600 -guidance 2 -k_filter 100 -ifile ../../Instances/text_case_study_k/poz_12_11_3.txt ,130,11.4375,nisreseeorereciinainitiotinttsintinesainteenisticaintereenteatonlesieeseieentestetiontheoatrtetatreaeaneeinutiatieeieetattotteteti
./../../BS/LCS -alg 0 -beta 600 -guidance 3 -k_filter 100 -ifile ../../Instances/text_case_study_k/neg_12_10_63.txt ,126,10.1406,tisteatnintitintitionsietaineeionceeneratinsetteoninpeinteriontontieatnitionsietiteniooiinetettheietiereatitontintutioititerli
./../../BS/LCS -alg 0 -beta 600 -guidance 1 -k_filter 100 -ifile ../../Instances/text_case_study_k/neg_12_10_54.txt ,130,13.5938,tisteatanaintitottitionsietaintiaeeneraratinnteeeitonrneinterationtotinetoititionsietteiteaeierenttinteresetatintnintutiotitoterli
./../../Anytime/LCS -time 900 -guidance 1 -beta 1 -delta 500 -k_filter 1 -algorithm 5 -ifile ../../Instances/text_case_study_k/neg_12_12_0.txt ,128,899.109,tisteatanaintitotitionsietaintereeerreatinteoresieeentaanoeeenetieteeetintitioitiftoreestitutstinteaeettinoninteredoittitonterli
./../../BS/LCS -alg 0 -beta 600 -guidance 3 -k_filter 100 -ifile ../../Instances/text_case_study_k/neg_12_10_64.txt ,128,10.9375,titteatnsintitnititionsiesinereetionaerreatinsetenotonesetsaritieteasetintitioitiftoreestitunsthintaeettinoninteredoettitonterli
./../../BS/LCS -alg 0 -beta 600 -guidance 2 -k_filter 100 -ifile ../../Instances/text_case_study_k/poz_12_11_4.txt ,134,12.0156,nisreseeorereciinainititinotointioneseteeinuisticaintereeeteratonthelintiereateestetioteesttintneteatrtianeintiitiitinintratootstteiee
./../../BS/LCS -alg 0 -beta 600 -guidance 1 -k_filter 100 -ifile ../../Instances/text_case_study_k/neg_12_10_55.txt ,129,13.7812,tiseatnintitintitionsietaintereeinaintionseeaeesinutsanrieeeeoresetintiatetintitionsietsreseeineraeootintheroreaetealittiitinterl
./../../BS/LCS -alg 0 -beta 600 -guidance 3 -k_filter 100 -ifile ../../Instances/text_case_study_k/neg_12_10_65.txt ,127,10.1875,tisteatanaintitotititonsietaintiaeenerratinnteeetonesreieinttinneretionsietetrietinisticetnterertierettionntaatitoteittionterli
./../../BS/LCS -alg 0 -beta 600 -guidance 2 -k_filter 100 -ifile ../../Instances/text_case_study_k/poz_12_11_5.txt ,135,11.4531,nisreseeorereciinainitioaintotontinsatineeeeninitireeeeteratontenstineesateietenieeetereationontinanrtaetininratieeaioeetetotstttientat
./../../BS/LCS -alg 0 -beta 600 -guidance 1 -k_filter 100 -ifile ../../Instances/text_case_study_k/neg_12_10_56.txt ,131,13.4375,titntestatintitioisetiteaesierantinaeereationintonsisetsanrieeieoostinranetintitionsietstusttineesntionntathiterensetaitotiitonteri
./../../BS/LCS -alg 0 -beta 600 -guidance 3 -k_filter 100 -ifile ../../Instances/text_case_study_k/poz_12_12_0.txt ,131,11.75,thesapreetoratinistortioneeeeinisticitiniereeentenontheeeesoatinteintieseterneatheanreteintinateteraineeatonteoeetiistinanantaterte
./../../BS/LCS -alg 0 -beta 600 -guidance 2 -k_filter 100 -ifile ../../Instances/text_case_study_k/poz_12_11_6.txt ,129,11.125,nisreseeooeerciinainitioainotioriniticeserandliisticaintheaoeteinistatioaeteeteretiontheeoniatoneteatraienelittieeileaestoataatin
./../../BS/LCS -alg 0 -beta 600 -guidance 1 -k_filter 100 -ifile ../../Instances/text_case_study_k/neg_12_10_57.txt ,130,12.9375,tisteatanaintitostisetinaesietentaineereatinsetetantsoneseeoenitiateretnttitintetoiitionsiuseineraeoofntisthereeaetaltotiitinterli
./../../BS/LCS -alg 0 -beta 600 -guidance 2 -k_filter 100 -ifile ../../Instances/text_case_study_k/poz_12_11_7.txt ,129,10.5625,ntireseearedeciinmainitioainosointinesainteeinisticainthertoetestionoeeestieneeintestatetininatetaeatinieietiraaluistiratttetteti
./../../BS/LCS -alg 0 -beta 600 -guidance 3 -k_filter 100 -ifile ../../Instances/text_case_study_k/poz_12_11_0.txt ,141,12.3906,tetiriteeisiomanreetintotioneeesicesereeinisticeeineteteorationetotationintrationeseeotheetneeaeateetitinainnitieitermanaretisoostiatesreeeto
./../../Anytime/LCS -time 900 -guidance 1 -beta 500 -delta 1 -k_filter 1 -algorithm 5 -ifile ../../Instances/text_case_study_k/neg_12_12_0.txt ,129,899.078,isetatnaintitintitionsietaintereeerreeenntoreereretnsieeenetietenieintuiititetiointonistettiteaeeentionntisathereonstittiititerlr
./../../BS/LCS -alg 0 -beta 600 -guidance 2 -k_filter 100 -ifile ../../Instances/text_case_study_k/poz_12_11_8.txt ,133,11.0625,nisreseeoererciinainitioainosoiniinesainteeinisticaintheretetestionoeisoteieetntestetiononitoteetineeaeteeetatiteoroeetetnortatatetet
./../../BS/LCS -alg 0 -beta 600 -guidance 3 -k_filter 100 -ifile ../../Instances/text_case_study_k/poz_12_11_1.txt ,139,11.7031,teiitcinaintinorationiomationeeeniniticiatinttitheaioeteinistieretationenintotestiestioeestaneeeteratitiiiaeisinatrtisioeentcationaatatetet
./../../BS/LCS -alg 0 -beta 600 -guidance 1 -k_filter 100 -ifile ../../Instances/text_case_study_k/neg_12_10_58.txt ,130,13.25,tisteatnantitintitionsietainteralinanainareatinsetteotneeinutontieeateetioneittioitiftonseterithatrethesineaeretatontittioititerli
./../../BS/LCS -alg 0 -beta 600 -guidance 2 -k_filter 100 -ifile ../../Instances/text_case_study_k/poz_12_11_9.txt ,128,10.5625,nisreseeorereciinainitioainosoiniinesainteeinisticainthertoetestionoeisoteieetntesteitionontinantateratinsieietoaoroetsooeeetien
./../../BS/LCS -alg 0 -beta 600 -guidance 3 -k_filter 100 -ifile ../../Instances/text_case_study_k/poz_12_11_2.txt ,144,12.2656,itiarseeaoereneinistiatoitioriniticessenintiitionaestheetetereetationeltiotioetentieseoeteretatintinatieeanoeeatisndeatintninutiraionaltatetteti
./../../BS/LCS -alg 0 -beta 600 -guidance 1 -k_filter 100 -ifile ../../Instances/text_case_study_k/neg_12_10_59.txt ,130,12.8438,tisteatanaintitostisetinaesietentaineoreatinsetetantsoneseeoenitiateretnttitintetoiitionsiuseineratioontistheereaneteittiitinterli
./../../BS/LCS -alg 0 -beta 600 -guidance 2 -k_filter 100 -ifile ../../Instances/text_case_study_k/poz_12_11_10.txt ,130,10.6562,nisreseeorereciinainitioainotiorinitineseetiiticoaioteeeetertonesinaioneeeothertieteetinatoneeterteaeratinalinutiaionraetatoteteti
./../../BS/LCS -alg 0 -beta 600 -guidance 3 -k_filter 100 -ifile ../../Instances/text_case_study_k/poz_12_11_3.txt ,135,11.4844,itieeconainitnorationointieseeeinisticinrintereeetheoaontetiniteresenatineeetintestitiontheetoininateateeeatinutitrtinratanstoatoseetit
./../../BS/LCS -alg 0 -beta 600 -guidance 1 -k_filter 100 -ifile ../../Instances/text_case_study_k/neg_12_10_60.txt ,130,12.7031,titteatnsintitnititionsiesinereetionanerreatistteinotatoandoientiieraeetnttitintetoiitionisetrteetinereenionntautitonstittiitieaor
./../../BS/LCS -alg 0 -beta 600 -guidance 2 -k_filter 100 -ifile ../../Instances/text_case_study_k/poz_12_11_11.txt ,129,11.0781,nisreseeorereciinainititinotointioneniteenistctitieeeenoratontheinstiseeoteterseoteetinatoneteatereaeaneeinutiraieeieatatotetteti
./../../BS/LCS -alg 0 -beta 600 -guidance 3 -k_filter 100 -ifile ../../Instances/text_case_study_k/poz_12_11_4.txt ,139,11.5469,tiareeconrliiiomationitotinteincesseeeinisticeeinorateeteetelinistintinretoreatitioneetoinieadtheteeatiuiticinrmainanistiinoratoaistiaterte
./../../BS/LCS -alg 0 -beta 600 -guidance 1 -k_filter 100 -ifile ../../Instances/text_case_study_k/neg_12_10_61.txt ,129,12.7188,tisteatnsintitnititionsiesinaentaineereatninttontsiesearieeeeorosetinenetintiionieteestittnsteintearerettinoninteredoettitonterli
./../../BS/LCS -alg 0 -beta 600 -guidance 2 -k_filter 100 -ifile ../../Instances/text_case_study_k/poz_12_10_0.txt ,148,11.9062,npocanisresenteterteateeinaintetioationosotiontenstestiatneeteiniistrationeoinguistieareeeitatetettiiateeetatitinineienaanltistonseeetatoreteteeeiso
./../../BS/LCS -alg 0 -beta 600 -guidance 3 -k_filter 100 -ifile ../../Instances/text_case_study_k/poz_12_11_5.txt ,137,11.3438,itesoreeinirititinionationeeeeinisticitinisesntnortioneteiteratieeetetintheliterseeteetateatieeeelntitiniteeratiteoaoeetnisttinanntaterte
./../../BS/LCS -alg 0 -beta 600 -guidance 1 -k_filter 100 -ifile ../../Instances/text_case_study_k/neg_12_10_62.txt ,129,12.7188,titteatnsintitnititionsiesinereetionaerreatinsetetntsanrieeeeoresetontinteniitinisicyeireenttinsttiteaetintoninteredoeititonterli
./../../BS/LCS -alg 0 -beta 600 -guidance 2 -k_filter 100 -ifile ../../Instances/text_case_study_k/poz_12_10_1.txt ,145,11.875,assiinitioraerteenssepreetesoesinainiroeoeoineiiticneereteinistioteteeeeanereoeteneeaetheternaiteterettiiatonoeaeatiseeatinuistieettooerseeetieeo
./../../BS/LCS -alg 0 -beta 600 -guidance 3 -k_filter 100 -ifile ../../Instances/text_case_study_k/poz_12_11_6.txt ,133,11.3281,itiesnainitomationoinrtioneeeeninitictinanteetetereentatoeeeeoitintieeeintereattheateretenaterteaeatiniietinitereainstioaontatiseteti
./../../BS/LCS -alg 0 -beta 600 -guidance 1 -k_filter 100 -ifile ../../Instances/text_case_study_k/neg_12_10_63.txt ,129,12.7969,tisteatanaintitotititonsietaintaeeerreeenintoriseeeentnsieeenenetieeeetinutintetitintonistetteinaeentionntisathereontittiititerlr
./../../BS/LCS -alg 0 -beta 600 -guidance 2 -k_filter 100 -ifile ../../Instances/text_case_study_k/poz_12_10_2.txt ,142,11.6406,naroahenesrenoeitereeciinainietiotansotesliitieseaniteeeeteinistematoestaneeintiseateeeatntesttintheeetetitiieinanratialsionteteatooeseeetient
./../../BS/LCS -alg 0 -beta 600 -guidance 3 -k_filter 100 -ifile ../../Instances/text_case_study_k/poz_12_11_7.txt ,131,11.1719,itiareeconritiiomationoointiniticesesanintiitiaeeetteoaontheintereseeatenieeetereatintionoeetinnatteaeatinsticermationaratorosieeti
./../../BS/LCS -alg 0 -beta 600 -guidance 1 -k_filter 100 -ifile ../../Instances/text_case_study_k/neg_12_10_64.txt ,129,12.6562,tisteatanaintitostisetinaesinnaintreeeationnteeeitonprinieinterainntentitionsiettuitinisticetntorteretinpsintaiatereoeittionterli
./../../BS/LCS -alg 0 -beta 600 -guidance 2 -k_filter 100 -ifile ../../Instances/text_case_study_k/poz_12_10_3.txt ,142,11.4844,asnlinteooeterilietreesoiniitioaintotioneeeliiticeereelingistcomtioethoesiaraeeeintieeeatothertistotetininttaineeinutinteintiratoretorteeeeeeo
./../../BS/LCS -alg 0 -beta 600 -guidance 3 -k_filter 100 -ifile ../../Instances/text_case_study_k/poz_12_11_8.txt ,133,11.3125,thesaproeeitintinitomationeeeeniniistinaintereeetteorionetestereseeeatenieetetestionocotinatheeteseatititienairealisinoratioistateees
./../../BS/LCS -alg 0 -beta 600 -guidance 1 -k_filter 100 -ifile ../../Instances/text_case_study_k/neg_12_10_65.txt ,129,12.9531,tisteatanaintitotititonsietaintaeeerreeenntoreereeeionsieeenetoeteeneeintuiitietiotenintonstsettinerationninteresetaltotiititeari
./../../BS/LCS -alg 0 -beta 600 -guidance 2 -k_filter 100 -ifile ../../Instances/text_case_study_k/poz_12_10_4.txt ,143,11.4375,anansteooertesnainpreiteiinmainirtioetelinisticintinereetiistitheoieeeeatrsareeeeintieatieeetteatitheteatitinineiarantaintenratoeetettorteetien
./../../BS/LCS -alg 0 -beta 600 -guidance 3 -k_filter 100 -ifile ../../Instances/text_case_study_k/poz_12_11_9.txt ,133,11.25,thesapreetinratiniomationeeeenlingisticitinereestntenaonthetelinistatineethelintesorateiatinntinttaeeinratieeatonoetetcoationnntaerte
./../../BS/LCS -alg 0 -beta 600 -guidance 2 -k_filter 100 -ifile ../../Instances/text_case_study_k/poz_12_10_5.txt ,143,11.5,anseotesesenoeitereecinainretheittiuistioneitierandttiticaieteaeteeneatorsointeatieeeateieoteetteeateratitiinarietinliustieinteetetoosteetieeao
./../../BS/LCS -alg 0 -beta 600 -guidance 3 -k_filter 100 -ifile ../../Instances/text_case_study_k/poz_12_11_10.txt ,134,11.2656,thesaproetoratinisomationeeeelingisticinainteeeetteortiontheiteatoeatentinethetireeteratteteeanteetineeeealttiisionaoetetnoatositttent
./../../BS/LCS -alg 0 -beta 600 -guidance 1 -k_filter 100 -ifile ../../Instances/text_case_study_k/poz_12_12_0.txt ,134,15.2344,thesapreetoratinisortioneeeninisticinrainteeesttertnteteinistietateeateiotereeatetinoeetineatheeaeatiitiinaieeinliuistoratonatisetteti
./../../BS/LCS -alg 0 -beta 600 -guidance 2 -k_filter 100 -ifile ../../Instances/text_case_study_k/poz_12_10_6.txt ,139,11.2656,anseotesesenoeitereecinmainthioonansotelinuisticatineretesiainthesrateeteeintierneenisteatothesttintontoeatrtiaeeatinlnuisttraoereteereeent
./../../BS/LCS -alg 0 -beta 600 -guidance 3 -k_filter 100 -ifile ../../Instances/text_case_study_k/poz_12_11_11.txt ,132,11.3125,iteoreeeinitomationttotintesiceseeeiniticainteereteetenstatonateintiothetieseetereattaretentieatheraineeatonteoeeteanistinanatatetet
./../../BS/LCS -alg 0 -beta 600 -guidance 1 -k_filter 100 -ifile ../../Instances/text_case_study_k/poz_12_11_0.txt ,142,15.75,tetiriteeisiomanreteitinoritioneinitrestinresstelnustioainteeeeternatisnteeatinterasteoteetanthetaeaertintinaiigistieientotatoaretstotoseetnto
./../../BS/LCS -alg 0 -beta 600 -guidance 2 -k_filter 100 -ifile ../../Instances/text_case_study_k/poz_12_10_7.txt ,141,11.4688,anseotesesenoeitereeciionainitionasontensrintinereeingiticomtioeteeeaintranereeeinieatiestatntertinantetetiereaneeentalinistierettaoteeeetino
./../../BS/LCS -alg 0 -beta 600 -guidance 3 -k_filter 100 -ifile ../../Instances/text_case_study_k/poz_12_10_0.txt ,153,12.9531,teinstiareeainretheitiortinrineetelinisticestenteteeteinitieenteteatininticaintiniaesiteeeeatntesitionoitoteeaneeateaeateetitecenutiaionretatateteateteno
./../../BS/LCS -alg 0 -beta 600 -guidance 1 -k_filter 100 -ifile ../../Instances/text_case_study_k/poz_12_11_1.txt ,140,14.625,theiitcoaintintinorationeeteeinisticestintetinsticeeineeatetinisticoationoreoestealstioestereateiitiinaittesinaneeaesnoatonttitttiaantaterte
./../../BS/LCS -alg 0 -beta 600 -guidance 2 -k_filter 100 -ifile ../../Instances/text_case_study_k/poz_12_10_8.txt ,139,11.1719,asnisreeteosoeitereeiiominroeeotintelinstiesesniteeinisticaintheretoetestinoratineseteeatotetitintiinatretaeratinininteintirettatoteeetieea
./../../BS/LCS -alg 0 -beta 600 -guidance 3 -k_filter 100 -ifile ../../Instances/text_case_study_k/poz_12_10_1.txt ,152,12.875,uiisionaireeteenorationtioeintioneeeinistissainttistioneeiothereatetertetatineetheoenisternaitetereotiatonoteeitereaontatietintheeeutationaltaneeetieeai
./../../BS/LCS -alg 0 -beta 600 -guidance 2 -k_filter 100 -ifile ../../Instances/text_case_study_k/poz_12_10_9.txt ,140,11.1875,asnisreeteosoeitereeiiominroeeotinttinsirintinereiniticomtieeteneintaereateestineeiisteatothertinntratinineinatrainutioratonretioosteettento
./../../BS/LCS -alg 0 -beta 600 -guidance 1 -k_filter 100 -ifile ../../Instances/text_case_study_k/poz_12_11_2.txt ,144,15.5312,itiarseeaoereneinistiatoitioriniticessenintiitionaestheetetereetationeltiotioetentieseoetereatationocetininatreaeationeieitiratesiinoratstetteti
./../../BS/LCS -alg 0 -beta 600 -guidance 3 -k_filter 100 -ifile ../../Instances/text_case_study_k/poz_12_10_2.txt ,146,12.2188,utiareeainreetinaiootiesteinisticaesntinainiitiesaiotetecoatonteeeettesteationesetereatteeserantentiinatheeeaatrtiiintonteeentcomationaaneseeteeto
./../../BS/LCS -alg 0 -beta 600 -guidance 2 -k_filter 100 -ifile ../../Instances/text_case_study_k/poz_12_10_10.txt ,138,11.4062,anseotesesenoeitereeciionainitionansotolinisticatinereeeinistematoeeteeintiaeretetetiestatntheesttitntieetinenetinalnustieettooerseeetieeo
./../../BS/LCS -alg 0 -beta 600 -guidance 1 -k_filter 100 -ifile ../../Instances/text_case_study_k/poz_12_11_3.txt ,141,15.3438,iteorereeinitnorationsttotionreseeeinuisticitineritetntenstrationoestetintiseetetinestiatnoeeeneaterteeatiiteiinreeeainlnistrationatatettetit
./../../BS/LCS -alg 0 -beta 600 -guidance 3 -k_filter 100 -ifile ../../Instances/text_case_study_k/poz_12_10_3.txt ,151,12.6875,uliitionainreteiimationtioeinisticesresseeeeliuiticeitheoraintontanreoainistenatiothesteeatoteeitinteetineateteeseatintiingticeiteinoaonaetsoosteeeieeo
./../../BS/LCS -alg 0 -beta 600 -guidance 2 -k_filter 100 -ifile ../../Instances/text_case_study_k/poz_12_10_11.txt ,141,10.9688,itisaeresheeloarerecoinnerinticoationthiointesineeteinisticaiotiaeeeingteotinresetheetteesiteterettiinontaoirttrteeatinoeseietooereteeareeeio
./../../BS/LCS -alg 0 -beta 600 -guidance 3 -k_filter 100 -ifile ../../Instances/text_case_study_k/poz_12_10_4.txt ,151,12.875,tetiriteeisiomnprettinotintioneeeinuisticeseanintetinsenaitheeetterntatonteintioneseetheeataeeteatereatintiinateieeanntateienteoaeetnistotinaantseeetee
./../../BS/LCS -alg 0 -beta 600 -guidance 2 -k_filter 100 -ifile ../../Instances/text_case_study_k/poz_12_10_12.txt ,136,10.625,npaereseeooerercininrannitrationlssintinesaineteinisticainteesintheinoatineeseeentteeeitintethettisretestaimereaealnurtitteopreeteetiett
./../../BS/LCS -alg 0 -beta 600 -guidance 1 -k_filter 100 -ifile ../../Instances/text_case_study_k/poz_12_11_4.txt ,140,15,tiareeconrliiiomationitotinteincesseeeinuisticeitherioetelnustationeteintithelntesdetereattareteintinathereaneeatotteeoreetanittionstatentee
